,pmid,old_category,new_category
4726,24037242,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4727,25428368,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4728,27378297,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4729,18635566,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4730,22110040,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/protein-sequence-analysis-category'}"
4731,18230642,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4732,22390940,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4733,27848968,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4734,19713416,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4735,22422314,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4736,20214776,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4737,21636590,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4738,12855452,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4739,22046350,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4740,23941207,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/protein-sequence-analysis-category', '/ptms-category'}"
4741,26615199,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/protein-sequence-analysis-category'}"
4742,19465378,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4743,25738731,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4744,26958710,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4745,17094256,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4746,28444340,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/small-rna-seq-category'}"
4747,29069296,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4748,23873960,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4749,18635571,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4750,16216829,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4751,21576238,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4752,22962345,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4753,19502495,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4754,27112575,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/protein-sequence-analysis-category'}"
4755,26146186,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4756,21653252,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4757,21622962,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4758,18174180,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4759,17284455,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4760,16899655,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4761,25273109,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4762,22730431,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4763,19938154,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4764,12761398,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4765,23900247,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4766,20920250,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4767,21880702,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4768,21863864,protein-interaction-analysis,{'/protein-structure-analysis-category'}
4769,25873626,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4770,25572314,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4771,22210863,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4772,17021160,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4773,21926127,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4774,22426491,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4775,22645320,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4776,28833538,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4777,11394736,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4778,16933295,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4779,27153624,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/protein-sequence-analysis-category'}"
4780,21886098,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4781,25404129,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4782,23422585,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4783,19477996,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4784,27079421,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4785,23813010,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4786,24852251,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/protein-sequence-analysis-category'}"
4787,27664219,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4788,23748960,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4789,29200198,protein-interaction-analysis,"{'/whole-exome-sequencing-category', '/genome-annotation2-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category', '/protein-interaction-analysis-category'}"
4790,17785539,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4791,17149653,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4792,18832364,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4793,15180928,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4794,23453054,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4795,15991337,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4796,17392333,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4797,22937800,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4798,17406508,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4799,19645590,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4800,16473872,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4801,29236975,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4802,25859943,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4803,20377443,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4804,21716279,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4805,17537808,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4806,18045786,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4807,23625999,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4808,17478500,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4809,25414365,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4810,18618019,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/protein-sequence-analysis-category'}"
4811,27109913,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4812,20478828,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4813,17267429,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4814,23636168,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4815,26467653,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4816,20684613,protein-interaction-analysis,"{'/drug-discovery-category', '/protein-interaction-analysis-category'}"
4817,16381928,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4818,21685072,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4819,22110243,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4820,17110368,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4821,25344409,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4822,17981841,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4823,21478195,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4824,20529912,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4825,17034125,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4826,19729372,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4827,26410586,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/small-rna-seq-category'}"
4828,23835289,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4829,18024474,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4830,18230190,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4831,14724320,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4832,17567616,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4833,22600738,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4834,28981699,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4835,29194470,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4836,29131816,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4837,18725631,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4838,26677965,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4839,23549483,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4840,22638579,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4841,24803671,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4842,27150809,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4843,26352634,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4844,27273670,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4845,23050565,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4846,15272936,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4847,15215356,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4848,17444519,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4849,23288787,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4850,29192173,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4851,21345680,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4852,25134827,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4853,19435747,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4854,19234470,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4855,25402006,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4856,25887147,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4857,25452682,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4858,19705486,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4859,28582486,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4860,11283593,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4861,28790448,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4862,27333808,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4863,17287757,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4864,12824383,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4865,21078392,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4866,20466807,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/small-rna-seq-category'}"
4867,12169552,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4868,24874572,protein-interaction-analysis,"{'/protein-structure-analysis-category', '/whole-exome-sequencing-category', '/small-rna-seq-category', '/protein-interaction-analysis-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category', '/genome-annotation2-category'}"
4869,27466623,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4870,20460468,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4871,24167158,protein-interaction-analysis,{'/protein-interaction-analysis-category'}
4872,26078786,protein-interaction-analysis,"{'/protein-interaction-analysis-category', '/drug-discovery-category'}"
